State,Crime_Type,Year,Cases,unemployment_rate,poverty_rate,per_capita_income,inflation_rate,population_density,gender_ratio,literacy_rate,youth_population_percent,urbanization_rate,human_development_index,police_stations_per_district,conviction_rate,police_personnel_per_100k,alcohol_consumption_per_capita
Telangana,Robbery,2001,647,4.84,23.25,49375.0,5.58,128,865,70.54,28.0,30.0,0.676,10,38.0,94,2.92
Telangana,Theft,2001,18941,4.84,23.25,49375.0,5.58,128,865,70.54,28.0,30.0,0.676,10,38.0,94,2.92
Telangana,Burglary,2002,4320,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Dacoity,2002,16,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Dowry Deaths,2002,300,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Kidnapping & Abduction,2002,4010,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Murder,2002,396,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Rape,2002,640,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Riots,2002,129,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Robbery,2002,954,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Theft,2002,13907,5.15,24.61,52531.0,5.91,126,868,70.63,28.98,26.4,0.691,10,35.1,101,3.18
Telangana,Burglary,2003,4851,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Dacoity,2003,29,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Dowry Deaths,2003,392,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Kidnapping & Abduction,2003,278,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Murder,2003,792,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Rape,2003,39,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Riots,2003,387,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Robbery,2003,626,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Theft,2003,24797,4.83,24.39,53731.0,3.94,133,861,70.75,25.96,29.8,0.708,16,35.2,110,3.21
Telangana,Burglary,2004,2406,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Dacoity,2004,19,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Dowry Deaths,2004,421,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Kidnapping & Abduction,2004,718,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Murder,2004,728,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Rape,2004,634,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Riots,2004,154,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Robbery,2004,636,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Theft,2004,5855,6.22,21.85,55012.0,3.38,128,863,70.79,23.94,27.2,0.71,11,43.3,101,3.12
Telangana,Burglary,2005,2641,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Dacoity,2005,0,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Dowry Deaths,2005,342,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Kidnapping & Abduction,2005,2636,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Murder,2005,836,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Rape,2005,658,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Riots,2005,457,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Robbery,2005,754,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Theft,2005,11398,5.38,24.34,48925.0,5.11,128,870,70.86,25.92,29.6,0.702,16,44.4,112,3.4
Telangana,Burglary,2006,4952,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Dacoity,2006,27,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Dowry Deaths,2006,302,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Kidnapping & Abduction,2006,2602,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Murder,2006,651,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Rape,2006,1048,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Riots,2006,384,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Robbery,2006,219,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Theft,2006,15987,5.1,25.2,54029.0,4.81,134,861,70.94,26.9,29.0,0.725,10,39.5,98,3.3
Telangana,Burglary,2007,1257,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Dacoity,2007,19,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Dowry Deaths,2007,271,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Kidnapping & Abduction,2007,577,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Murder,2007,107,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Rape,2007,704,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Riots,2007,608,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Robbery,2007,493,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Theft,2007,21431,5.38,26.54,52932.0,6.69,132,867,71.07,26.88,29.4,0.717,13,39.6,110,3.06
Telangana,Burglary,2008,2471,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Dacoity,2008,67,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Dowry Deaths,2008,286,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Kidnapping & Abduction,2008,2478,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Murder,2008,985,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Rape,2008,634,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Riots,2008,273,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Robbery,2008,139,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Theft,2008,20300,4.99,23.12,51573.0,6.91,130,861,71.09,27.86,29.8,0.733,19,37.7,107,3.14
Telangana,Burglary,2009,2560,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Dacoity,2009,31,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Dowry Deaths,2009,195,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Kidnapping & Abduction,2009,1559,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Murder,2009,652,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Rape,2009,641,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Riots,2009,117,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Robbery,2009,960,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Theft,2009,21425,5.88,23.96,52074.0,6.07,132,871,71.19,23.84,33.2,0.731,13,42.8,101,3.17
Telangana,Burglary,2010,4089,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Dacoity,2010,0,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Dowry Deaths,2010,572,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Kidnapping & Abduction,2010,3013,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Murder,2010,911,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Rape,2010,701,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Riots,2010,134,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Robbery,2010,506,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Theft,2010,10896,5.83,23.36,52358.0,4.77,131,867,71.27,25.82,34.6,0.717,14,38.9,106,3.47
Telangana,Burglary,2011,3451,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Dacoity,2011,43,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Dowry Deaths,2011,97,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Kidnapping & Abduction,2011,2485,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Murder,2011,784,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Rape,2011,367,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Riots,2011,259,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Robbery,2011,676,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Theft,2011,17526,4.86,23.88,54477.0,5.81,131,867,71.35,24.8,35.0,0.731,19,43.0,122,3.28
Telangana,Burglary,2012,3714,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Dacoity,2012,12,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Dowry Deaths,2012,450,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Kidnapping & Abduction,2012,2300,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Murder,2012,270,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Rape,2012,732,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Riots,2012,197,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Robbery,2012,574,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Theft,2012,7670,5.35,22.78,53044.0,6.31,127,870,71.41,28.78,31.4,0.749,10,41.1,114,3.23
Telangana,Burglary,2013,1850,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Dacoity,2013,4,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Dowry Deaths,2013,214,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Kidnapping & Abduction,2013,3084,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Murder,2013,662,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Rape,2013,1008,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Riots,2013,293,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Robbery,2013,1034,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Theft,2013,16833,5.0,23.44,55267.0,3.62,130,862,71.47,25.76,35.8,0.729,16,37.2,106,3.31
Telangana,Burglary,2014,2024,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Dacoity,2014,0,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Dowry Deaths,2014,278,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Kidnapping & Abduction,2014,1813,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Murder,2014,533,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Rape,2014,799,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Riots,2014,169,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Robbery,2014,669,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Theft,2014,8972,5.24,22.75,52600.0,4.09,127,870,71.57,23.74,32.2,0.746,11,38.3,124,3.26
Telangana,Burglary,2015,2115,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Dacoity,2015,0,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Dowry Deaths,2015,222,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Kidnapping & Abduction,2015,1998,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Murder,2015,782,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Rape,2015,784,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Riots,2015,133,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Robbery,2015,1117,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Theft,2015,7257,4.8,24.56,51188.0,2.38,127,861,71.64,25.72,33.6,0.758,11,44.4,111,3.35
Telangana,Burglary,2016,2117,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Dacoity,2016,20,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Dowry Deaths,2016,100,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Kidnapping & Abduction,2016,1680,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Murder,2016,562,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Rape,2016,419,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Riots,2016,151,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Robbery,2016,906,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Theft,2016,10693,4.41,25.02,52108.0,4.44,128,867,71.73,23.7,36.0,0.779,17,37.5,116,3.44
Telangana,Burglary,2017,1815,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Dacoity,2017,0,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Dowry Deaths,2017,199,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Kidnapping & Abduction,2017,1540,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Murder,2017,413,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Rape,2017,813,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Riots,2017,262,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Robbery,2017,918,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Theft,2017,13272,4.05,22.82,51499.0,4.44,127,864,71.82,25.68,33.4,0.778,18,42.6,122,3.33
Telangana,Burglary,2018,3754,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Dacoity,2018,30,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Dowry Deaths,2018,275,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Kidnapping & Abduction,2018,367,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Murder,2018,699,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Rape,2018,477,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Riots,2018,282,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Robbery,2018,749,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Theft,2018,15355,5.33,25.58,53124.0,6.63,125,862,71.86,23.66,35.8,0.777,15,45.7,130,3.5
Telangana,Burglary,2019,1570,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Dacoity,2019,44,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Dowry Deaths,2019,393,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Kidnapping & Abduction,2019,2503,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Murder,2019,373,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Rape,2019,451,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Riots,2019,189,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Robbery,2019,451,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Theft,2019,9017,5.84,23.43,53159.0,7.02,127,866,71.96,26.64,38.2,0.796,10,38.8,116,3.69
Telangana,Burglary,2020,4825,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Dacoity,2020,30,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Dowry Deaths,2020,337,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Kidnapping & Abduction,2020,476,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Murder,2020,143,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Rape,2020,172,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Riots,2020,388,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Robbery,2020,1279,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Theft,2020,19333,4.5,22.46,53667.0,5.91,134,869,72.06,27.62,37.6,0.78,10,45.9,132,3.77
Telangana,Burglary,2021,5469,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Dacoity,2021,9,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Dowry Deaths,2021,410,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Kidnapping & Abduction,2021,1696,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Murder,2021,1220,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Rape,2021,891,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Riots,2021,54,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Robbery,2021,398,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Theft,2021,16725,5.85,25.29,53654.0,5.77,126,865,72.13,28.6,35.0,0.81,16,46.0,129,3.59
Telangana,Burglary,2022,2990,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Dacoity,2022,1,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Dowry Deaths,2022,111,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Kidnapping & Abduction,2022,2903,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Murder,2022,439,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Rape,2022,932,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Riots,2022,250,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Robbery,2022,1190,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Telangana,Theft,2022,15492,4.53,25.83,52053.0,4.2,133,869,72.2,24.58,34.4,0.788,17,39.1,137,3.44
Tripura,Burglary,2001,750,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Dacoity,2001,8,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Dowry Deaths,2001,9,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Kidnapping & Abduction,2001,416,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Murder,2001,67,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Rape,2001,150,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Riots,2001,30,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Robbery,2001,125,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Theft,2001,2049,7.34,33.42,10085.0,3.28,10,855,60.68,23.0,27.0,0.594,9,39.0,79,1.6
Tripura,Burglary,2002,271,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Dacoity,2002,10,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Dowry Deaths,2002,20,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Kidnapping & Abduction,2002,142,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Murder,2002,136,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Rape,2002,215,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Riots,2002,24,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Robbery,2002,129,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Theft,2002,2940,6.17,36.78,9621.0,5.31,10,850,60.86,27.98,25.4,0.567,5,32.1,90,1.41
Tripura,Burglary,2003,366,6.59,35.15,9687.0,3.36,10,850,61.12,25.96,28.8,0.599,7,38.2,81,1.41
Tripura,Dacoity,2003,14,6.59,35.15,9687.0,3.36,10,850,61.12,25.96,28.8,0.599,7,38.2,81,1.41
Tripura,Dowry Deaths,2003,43,6.59,35.15,9687.0,3.36,10,850,61.12,25.96,28.8,0.599,7,38.2,81,1.41
