State,Crime_Type,Year,Cases
Telangana,Kidnapping & Abduction,2007,577
Telangana,Murder,2007,107
Telangana,Rape,2007,704
Telangana,Riots,2007,608
Telangana,Robbery,2007,493
Telangana,Theft,2007,21431
Telangana,Burglary,2008,2471
Telangana,Dacoity,2008,67
Telangana,Dowry Deaths,2008,286
Telangana,Kidnapping & Abduction,2008,2478
Telangana,Murder,2008,985
Telangana,Rape,2008,634
Telangana,Riots,2008,273
Telangana,Robbery,2008,139
Telangana,Theft,2008,20300
Telangana,Burglary,2009,2560
Telangana,Dacoity,2009,31
Telangana,Dowry Deaths,2009,195
Telangana,Kidnapping & Abduction,2009,1559
Telangana,Murder,2009,652
Telangana,Rape,2009,641
Telangana,Riots,2009,117
Telangana,Robbery,2009,960
Telangana,Theft,2009,21425
Telangana,Burglary,2010,4089
Telangana,Dacoity,2010,0
Telangana,Dowry Deaths,2010,572
Telangana,Kidnapping & Abduction,2010,3013
Telangana,Murder,2010,911
Telangana,Rape,2010,701
Telangana,Riots,2010,134
Telangana,Robbery,2010,506
Telangana,Theft,2010,10896
Telangana,Burglary,2011,3451
Telangana,Dacoity,2011,43
Telangana,Dowry Deaths,2011,97
Telangana,Kidnapping & Abduction,2011,2485
Telangana,Murder,2011,784
Telangana,Rape,2011,367
Telangana,Riots,2011,259
Telangana,Robbery,2011,676
Telangana,Theft,2011,17526
Telangana,Burglary,2012,3714
Telangana,Dacoity,2012,12
Telangana,Dowry Deaths,2012,450
Telangana,Kidnapping & Abduction,2012,2300
Telangana,Murder,2012,270
Telangana,Rape,2012,732
Telangana,Riots,2012,197
Telangana,Robbery,2012,574
Telangana,Theft,2012,7670
Telangana,Burglary,2013,1850
Telangana,Dacoity,2013,4
Telangana,Dowry Deaths,2013,214
Telangana,Kidnapping & Abduction,2013,3084
Telangana,Murder,2013,662
Telangana,Rape,2013,1008
Telangana,Riots,2013,293
Telangana,Robbery,2013,1034
Telangana,Theft,2013,16833
Telangana,Burglary,2014,2024
Telangana,Dacoity,2014,0
Telangana,Dowry Deaths,2014,278
Telangana,Kidnapping & Abduction,2014,1813
Telangana,Murder,2014,533
Telangana,Rape,2014,799
Telangana,Riots,2014,169
Telangana,Robbery,2014,669
Telangana,Theft,2014,8972
Telangana,Burglary,2015,2115
Telangana,Dacoity,2015,0
Telangana,Dowry Deaths,2015,222
Telangana,Kidnapping & Abduction,2015,1998
Telangana,Murder,2015,782
Telangana,Rape,2015,784
Telangana,Riots,2015,133
Telangana,Robbery,2015,1117
Telangana,Theft,2015,7257
Telangana,Burglary,2016,2117
Telangana,Dacoity,2016,20
Telangana,Dowry Deaths,2016,100
Telangana,Kidnapping & Abduction,2016,1680
Telangana,Murder,2016,562
Telangana,Rape,2016,419
Telangana,Riots,2016,151
Telangana,Robbery,2016,906
Telangana,Theft,2016,10693
Telangana,Burglary,2017,1815
Telangana,Dacoity,2017,0
Telangana,Dowry Deaths,2017,199
Telangana,Kidnapping & Abduction,2017,1540
Telangana,Murder,2017,413
Telangana,Rape,2017,813
Telangana,Riots,2017,262
Telangana,Robbery,2017,918
Telangana,Theft,2017,13272
Telangana,Burglary,2018,3754
Telangana,Dacoity,2018,30
Telangana,Dowry Deaths,2018,275
Telangana,Kidnapping & Abduction,2018,367
Telangana,Murder,2018,699
Telangana,Rape,2018,477
Telangana,Riots,2018,282
Telangana,Robbery,2018,749
Telangana,Theft,2018,15355
Telangana,Burglary,2019,1570
Telangana,Dacoity,2019,44
Telangana,Dowry Deaths,2019,393
Telangana,Kidnapping & Abduction,2019,2503
Telangana,Murder,2019,373
Telangana,Rape,2019,451
Telangana,Riots,2019,189
Telangana,Robbery,2019,451
Telangana,Theft,2019,9017
Telangana,Burglary,2020,4825
Telangana,Dacoity,2020,30
Telangana,Dowry Deaths,2020,337
Telangana,Kidnapping & Abduction,2020,476
Telangana,Murder,2020,143
Telangana,Rape,2020,172
Telangana,Riots,2020,388
Telangana,Robbery,2020,1279
Telangana,Theft,2020,19333
Telangana,Burglary,2021,5469
Telangana,Dacoity,2021,9
Telangana,Dowry Deaths,2021,410
Telangana,Kidnapping & Abduction,2021,1696
Telangana,Murder,2021,1220
Telangana,Rape,2021,891
Telangana,Riots,2021,54
Telangana,Robbery,2021,398
Telangana,Theft,2021,16725
Telangana,Burglary,2022,2990
Telangana,Dacoity,2022,1
Telangana,Dowry Deaths,2022,111
Telangana,Kidnapping & Abduction,2022,2903
Telangana,Murder,2022,439
Telangana,Rape,2022,932
Telangana,Riots,2022,250
Telangana,Robbery,2022,1190
Telangana,Theft,2022,15492
Tripura,Burglary,2001,750
Tripura,Dacoity,2001,8
Tripura,Dowry Deaths,2001,9
Tripura,Kidnapping & Abduction,2001,416
Tripura,Murder,2001,67
Tripura,Rape,2001,150
Tripura,Riots,2001,30
Tripura,Robbery,2001,125
Tripura,Theft,2001,2049
Tripura,Burglary,2002,271
Tripura,Dacoity,2002,10
Tripura,Dowry Deaths,2002,20
Tripura,Kidnapping & Abduction,2002,142
Tripura,Murder,2002,136
Tripura,Rape,2002,215
Tripura,Riots,2002,24
Tripura,Robbery,2002,129
Tripura,Theft,2002,2940
Tripura,Burglary,2003,366
Tripura,Dacoity,2003,14
Tripura,Dowry Deaths,2003,43
Tripura,Kidnapping & Abduction,2003,266
Tripura,Murder,2003,90
Tripura,Rape,2003,145
Tripura,Riots,2003,110
Tripura,Robbery,2003,80
Tripura,Theft,2003,2794
Tripura,Burglary,2004,201
Tripura,Dacoity,2004,3
Tripura,Dowry Deaths,2004,6
Tripura,Kidnapping & Abduction,2004,159
Tripura,Murder,2004,1
Tripura,Rape,2004,0
Tripura,Riots,2004,49
Tripura,Robbery,2004,97
Tripura,Theft,2004,2134
Tripura,Burglary,2005,315
Tripura,Dacoity,2005,0
Tripura,Dowry Deaths,2005,26
Tripura,Kidnapping & Abduction,2005,439
Tripura,Murder,2005,85
Tripura,Rape,2005,77
Tripura,Riots,2005,57
Tripura,Robbery,2005,16
Tripura,Theft,2005,1211
Tripura,Burglary,2006,599
Tripura,Dacoity,2006,0
Tripura,Dowry Deaths,2006,2
Tripura,Kidnapping & Abduction,2006,246
Tripura,Murder,2006,57
Tripura,Rape,2006,191
Tripura,Riots,2006,55
Tripura,Robbery,2006,50
Tripura,Theft,2006,1854
Tripura,Burglary,2007,525
Tripura,Dacoity,2007,6
Tripura,Dowry Deaths,2007,0
Tripura,Kidnapping & Abduction,2007,208
Tripura,Murder,2007,60
Tripura,Rape,2007,96
Tripura,Riots,2007,88
Tripura,Robbery,2007,66
Tripura,Theft,2007,2551
Tripura,Burglary,2008,655
Tripura,Dacoity,2008,3
Tripura,Dowry Deaths,2008,0
Tripura,Kidnapping & Abduction,2008,208
Tripura,Murder,2008,92
Tripura,Rape,2008,59
Tripura,Riots,2008,66
Tripura,Robbery,2008,39
Tripura,Theft,2008,2192
Tripura,Burglary,2009,856
Tripura,Dacoity,2009,21
Tripura,Dowry Deaths,2009,3
Tripura,Kidnapping & Abduction,2009,117
Tripura,Murder,2009,95
Tripura,Rape,2009,96
Tripura,Riots,2009,111
Tripura,Robbery,2009,98
Tripura,Theft,2009,2401
Tripura,Burglary,2010,176
Tripura,Dacoity,2010,15
Tripura,Dowry Deaths,2010,9
Tripura,Kidnapping & Abduction,2010,217
Tripura,Murder,2010,112
Tripura,Rape,2010,188
Tripura,Riots,2010,108
Tripura,Robbery,2010,52
Tripura,Theft,2010,1245
Tripura,Burglary,2011,300
Tripura,Dacoity,2011,0
Tripura,Dowry Deaths,2011,13
Tripura,Kidnapping & Abduction,2011,249
Tripura,Murder,2011,44
Tripura,Rape,2011,113
Tripura,Riots,2011,26
Tripura,Robbery,2011,56
Tripura,Theft,2011,2400
Tripura,Burglary,2012,102
Tripura,Dacoity,2012,0
Tripura,Dowry Deaths,2012,21
Tripura,Kidnapping & Abduction,2012,193
Tripura,Murder,2012,59
Tripura,Rape,2012,115
Tripura,Riots,2012,45
Tripura,Robbery,2012,84
Tripura,Theft,2012,911
Tripura,Burglary,2013,747
Tripura,Dacoity,2013,29
Tripura,Dowry Deaths,2013,29
Tripura,Kidnapping & Abduction,2013,279
Tripura,Murder,2013,49
Tripura,Rape,2013,84
Tripura,Riots,2013,132
Tripura,Robbery,2013,71
Tripura,Theft,2013,1361
Tripura,Burglary,2014,144
Tripura,Dacoity,2014,0
Tripura,Dowry Deaths,2014,37
Tripura,Kidnapping & Abduction,2014,301
Tripura,Murder,2014,108
Tripura,Rape,2014,90
Tripura,Riots,2014,0
Tripura,Robbery,2014,53
Tripura,Theft,2014,1072
Tripura,Burglary,2015,419
Tripura,Dacoity,2015,2
Tripura,Dowry Deaths,2015,10
Tripura,Kidnapping & Abduction,2015,229
Tripura,Murder,2015,65
Tripura,Rape,2015,174
Tripura,Riots,2015,54
Tripura,Robbery,2015,39
Tripura,Theft,2015,2441
Tripura,Burglary,2016,560
Tripura,Dacoity,2016,23
Tripura,Dowry Deaths,2016,12
Tripura,Kidnapping & Abduction,2016,156
Tripura,Murder,2016,67
Tripura,Rape,2016,83
Tripura,Riots,2016,83
Tripura,Robbery,2016,89
Tripura,Theft,2016,2099
Tripura,Burglary,2017,558
Tripura,Dacoity,2017,4
Tripura,Dowry Deaths,2017,6
Tripura,Kidnapping & Abduction,2017,221
Tripura,Murder,2017,116
Tripura,Rape,2017,51
Tripura,Riots,2017,94
Tripura,Robbery,2017,50
Tripura,Theft,2017,1536
Tripura,Burglary,2018,0
Tripura,Dacoity,2018,1
Tripura,Dowry Deaths,2018,21
Tripura,Kidnapping & Abduction,2018,305
Tripura,Murder,2018,89
Tripura,Rape,2018,141
Tripura,Riots,2018,17
Tripura,Robbery,2018,0
Tripura,Theft,2018,2362
Tripura,Burglary,2019,512
Tripura,Dacoity,2019,1
Tripura,Dowry Deaths,2019,1
Tripura,Kidnapping & Abduction,2019,38
Tripura,Murder,2019,61
Tripura,Rape,2019,68
Tripura,Riots,2019,11
Tripura,Robbery,2019,25
Tripura,Theft,2019,3688
Tripura,Burglary,2020,409
Tripura,Dacoity,2020,0
Tripura,Dowry Deaths,2020,42
Tripura,Kidnapping & Abduction,2020,261
Tripura,Murder,2020,0
Tripura,Rape,2020,272
Tripura,Riots,2020,127
Tripura,Robbery,2020,60
Tripura,Theft,2020,1255
Tripura,Burglary,2021,392
Tripura,Dacoity,2021,0
Tripura,Dowry Deaths,2021,11
Tripura,Kidnapping & Abduction,2021,318
Tripura,Murder,2021,100
Tripura,Rape,2021,312
Tripura,Riots,2021,48
Tripura,Robbery,2021,86
Tripura,Theft,2021,2654
Tripura,Burglary,2022,482
Tripura,Dacoity,2022,19
Tripura,Dowry Deaths,2022,39
Tripura,Kidnapping & Abduction,2022,231
Tripura,Murder,2022,38
Tripura,Rape,2022,108
Tripura,Riots,2022,70
Tripura,Robbery,2022,80
Tripura,Theft,2022,3872
Uttar Pradesh,Burglary,2001,6970
Uttar Pradesh,Dacoity,2001,51
Uttar Pradesh,Dowry Deaths,2001,1482
Uttar Pradesh,Kidnapping & Abduction,2001,16587
Uttar Pradesh,Murder,2001,2573
Uttar Pradesh,Rape,2001,1992
Uttar Pradesh,Riots,2001,196
Uttar Pradesh,Robbery,2001,3927
Uttar Pradesh,Theft,2001,49665
Uttar Pradesh,Burglary,2002,14557
Uttar Pradesh,Dacoity,2002,73
Uttar Pradesh,Dowry Deaths,2002,1624
Uttar Pradesh,Kidnapping & Abduction,2002,13884
Uttar Pradesh,Murder,2002,3991
Uttar Pradesh,Rape,2002,842
Uttar Pradesh,Riots,2002,2662
Uttar Pradesh,Robbery,2002,2085
Uttar Pradesh,Theft,2002,60277
Uttar Pradesh,Burglary,2003,5064
Uttar Pradesh,Dacoity,2003,72
Uttar Pradesh,Dowry Deaths,2003,2103
Uttar Pradesh,Kidnapping & Abduction,2003,17430
Uttar Pradesh,Murder,2003,2988
Uttar Pradesh,Rape,2003,2708
Uttar Pradesh,Riots,2003,1011
Uttar Pradesh,Robbery,2003,0
Uttar Pradesh,Theft,2003,43354
Uttar Pradesh,Burglary,2004,6323
Uttar Pradesh,Dacoity,2004,34
Uttar Pradesh,Dowry Deaths,2004,285
Uttar Pradesh,Kidnapping & Abduction,2004,3034
Uttar Pradesh,Murder,2004,3147
Uttar Pradesh,Rape,2004,5018
Uttar Pradesh,Riots,2004,1824
Uttar Pradesh,Robbery,2004,2570
Uttar Pradesh,Theft,2004,16561
Uttar Pradesh,Burglary,2005,10256
Uttar Pradesh,Dacoity,2005,55
Uttar Pradesh,Dowry Deaths,2005,1390
Uttar Pradesh,Kidnapping & Abduction,2005,7154
Uttar Pradesh,Murder,2005,1445
Uttar Pradesh,Rape,2005,1936
Uttar Pradesh,Riots,2005,0
Uttar Pradesh,Robbery,2005,0
Uttar Pradesh,Theft,2005,75684
Uttar Pradesh,Burglary,2006,4763
Uttar Pradesh,Dacoity,2006,55
Uttar Pradesh,Dowry Deaths,2006,1911
Uttar Pradesh,Kidnapping & Abduction,2006,6038
Uttar Pradesh,Murder,2006,2005
Uttar Pradesh,Rape,2006,3949
Uttar Pradesh,Riots,2006,1234
Uttar Pradesh,Robbery,2006,1357
Uttar Pradesh,Theft,2006,50041
Uttar Pradesh,Burglary,2007,7774
Uttar Pradesh,Dacoity,2007,26
Uttar Pradesh,Dowry Deaths,2007,1352
Uttar Pradesh,Kidnapping & Abduction,2007,10192
Uttar Pradesh,Murder,2007,2494
Uttar Pradesh,Rape,2007,8888
Uttar Pradesh,Riots,2007,819
Uttar Pradesh,Robbery,2007,0
Uttar Pradesh,Theft,2007,0
Uttar Pradesh,Burglary,2008,17735
Uttar Pradesh,Dacoity,2008,0
Uttar Pradesh,Dowry Deaths,2008,963
Uttar Pradesh,Kidnapping & Abduction,2008,2065
Uttar Pradesh,Murder,2008,5341
Uttar Pradesh,Rape,2008,3037
Uttar Pradesh,Riots,2008,0
Uttar Pradesh,Robbery,2008,1299
Uttar Pradesh,Theft,2008,6932
Uttar Pradesh,Burglary,2009,4895
Uttar Pradesh,Dacoity,2009,143
Uttar Pradesh,Dowry Deaths,2009,1478
Uttar Pradesh,Kidnapping & Abduction,2009,8186
Uttar Pradesh,Murder,2009,381
Uttar Pradesh,Rape,2009,5597
Uttar Pradesh,Riots,2009,1159
Uttar Pradesh,Robbery,2009,593
Uttar Pradesh,Theft,2009,78147
Uttar Pradesh,Burglary,2010,4231
Uttar Pradesh,Dacoity,2010,24
Uttar Pradesh,Dowry Deaths,2010,2973
Uttar Pradesh,Kidnapping & Abduction,2010,11016
Uttar Pradesh,Murder,2010,406
Uttar Pradesh,Rape,2010,2447
Uttar Pradesh,Riots,2010,1444
Uttar Pradesh,Robbery,2010,2880
Uttar Pradesh,Theft,2010,11426
Uttar Pradesh,Burglary,2011,5520
Uttar Pradesh,Dacoity,2011,59
Uttar Pradesh,Dowry Deaths,2011,1368
Uttar Pradesh,Kidnapping & Abduction,2011,13356
Uttar Pradesh,Murder,2011,2258
Uttar Pradesh,Rape,2011,2185
Uttar Pradesh,Riots,2011,994
Uttar Pradesh,Robbery,2011,1455
Uttar Pradesh,Theft,2011,25210
Uttar Pradesh,Burglary,2012,4420
Uttar Pradesh,Dacoity,2012,65
Uttar Pradesh,Dowry Deaths,2012,1144
Uttar Pradesh,Kidnapping & Abduction,2012,3270
Uttar Pradesh,Murder,2012,1537
Uttar Pradesh,Rape,2012,3329
Uttar Pradesh,Riots,2012,283
Uttar Pradesh,Robbery,2012,2727
Uttar Pradesh,Theft,2012,153668
Uttar Pradesh,Burglary,2013,113
Uttar Pradesh,Dacoity,2013,94
Uttar Pradesh,Dowry Deaths,2013,439
Uttar Pradesh,Kidnapping & Abduction,2013,12917
Uttar Pradesh,Murder,2013,5278
Uttar Pradesh,Rape,2013,1068
Uttar Pradesh,Riots,2013,793
Uttar Pradesh,Robbery,2013,2021
Uttar Pradesh,Theft,2013,124736
Uttar Pradesh,Burglary,2014,8349
Uttar Pradesh,Dacoity,2014,40
Uttar Pradesh,Dowry Deaths,2014,1864
Uttar Pradesh,Kidnapping & Abduction,2014,7744
Uttar Pradesh,Murder,2014,4550
Uttar Pradesh,Rape,2014,1814
Uttar Pradesh,Riots,2014,1045
Uttar Pradesh,Robbery,2014,5750
Uttar Pradesh,Theft,2014,4692
Uttar Pradesh,Burglary,2015,20728
Uttar Pradesh,Dacoity,2015,58
Uttar Pradesh,Dowry Deaths,2015,852
Uttar Pradesh,Kidnapping & Abduction,2015,14449
Uttar Pradesh,Murder,2015,3422
Uttar Pradesh,Rape,2015,4109
Uttar Pradesh,Riots,2015,938
Uttar Pradesh,Robbery,2015,926
Uttar Pradesh,Theft,2015,7641
Uttar Pradesh,Burglary,2016,10374
Uttar Pradesh,Dacoity,2016,83
Uttar Pradesh,Dowry Deaths,2016,1250
Uttar Pradesh,Kidnapping & Abduction,2016,7169
Uttar Pradesh,Murder,2016,4947
Uttar Pradesh,Rape,2016,5460
Uttar Pradesh,Riots,2016,1444
Uttar Pradesh,Robbery,2016,937
Uttar Pradesh,Theft,2016,17068
Uttar Pradesh,Burglary,2017,12471
Uttar Pradesh,Dacoity,2017,58
Uttar Pradesh,Dowry Deaths,2017,804
Uttar Pradesh,Kidnapping & Abduction,2017,8318
Uttar Pradesh,Murder,2017,1490
Uttar Pradesh,Rape,2017,802
Uttar Pradesh,Riots,2017,1644
Uttar Pradesh,Robbery,2017,1384
Uttar Pradesh,Theft,2017,35149
Uttar Pradesh,Burglary,2018,7311
Uttar Pradesh,Dacoity,2018,14
Uttar Pradesh,Dowry Deaths,2018,1284
Uttar Pradesh,Kidnapping & Abduction,2018,7975
Uttar Pradesh,Murder,2018,2108
Uttar Pradesh,Rape,2018,3450
Uttar Pradesh,Riots,2018,1755
Uttar Pradesh,Robbery,2018,2109
Uttar Pradesh,Theft,2018,77027
Uttar Pradesh,Burglary,2019,3716
Uttar Pradesh,Dacoity,2019,82
Uttar Pradesh,Dowry Deaths,2019,0
Uttar Pradesh,Kidnapping & Abduction,2019,11704
Uttar Pradesh,Murder,2019,2621
Uttar Pradesh,Rape,2019,1844
Uttar Pradesh,Riots,2019,826
Uttar Pradesh,Robbery,2019,1325
Uttar Pradesh,Theft,2019,24524
Uttar Pradesh,Burglary,2020,9040
Uttar Pradesh,Dacoity,2020,99
Uttar Pradesh,Dowry Deaths,2020,2368
Uttar Pradesh,Kidnapping & Abduction,2020,30417
Uttar Pradesh,Murder,2020,1858
Uttar Pradesh,Rape,2020,478
Uttar Pradesh,Riots,2020,1385
Uttar Pradesh,Robbery,2020,3443
Uttar Pradesh,Theft,2020,39070
Uttar Pradesh,Burglary,2021,10554
Uttar Pradesh,Dacoity,2021,9
Uttar Pradesh,Dowry Deaths,2021,1321
Uttar Pradesh,Kidnapping & Abduction,2021,1400
Uttar Pradesh,Murder,2021,2221
Uttar Pradesh,Rape,2021,2969
Uttar Pradesh,Riots,2021,686
Uttar Pradesh,Robbery,2021,1640
Uttar Pradesh,Theft,2021,63433
Uttar Pradesh,Burglary,2022,6075
Uttar Pradesh,Dacoity,2022,70
Uttar Pradesh,Dowry Deaths,2022,4801
Uttar Pradesh,Kidnapping & Abduction,2022,2106
Uttar Pradesh,Murder,2022,2039
Uttar Pradesh,Rape,2022,728
Uttar Pradesh,Riots,2022,1365
Uttar Pradesh,Robbery,2022,1018
Uttar Pradesh,Theft,2022,74004
Uttarakhand,Burglary,2001,2239
Uttarakhand,Dacoity,2001,0
Uttarakhand,Dowry Deaths,2001,102
Uttarakhand,Kidnapping & Abduction,2001,707
Uttarakhand,Murder,2001,230
Uttarakhand,Rape,2001,238
Uttarakhand,Riots,2001,129
Uttarakhand,Robbery,2001,274
Uttarakhand,Theft,2001,4029
Uttarakhand,Burglary,2002,1796
Uttarakhand,Dacoity,2002,2
Uttarakhand,Dowry Deaths,2002,78
Uttarakhand,Kidnapping & Abduction,2002,0
Uttarakhand,Murder,2002,123
Uttarakhand,Rape,2002,0
Uttarakhand,Riots,2002,74
Uttarakhand,Robbery,2002,139
Uttarakhand,Theft,2002,8681
Uttarakhand,Burglary,2003,1710
Uttarakhand,Dacoity,2003,0
Uttarakhand,Dowry Deaths,2003,4
Uttarakhand,Kidnapping & Abduction,2003,880
Uttarakhand,Murder,2003,303
Uttarakhand,Rape,2003,298
Uttarakhand,Riots,2003,148
Uttarakhand,Robbery,2003,151
Uttarakhand,Theft,2003,10585
Uttarakhand,Burglary,2004,1492
Uttarakhand,Dacoity,2004,28
Uttarakhand,Dowry Deaths,2004,64
Uttarakhand,Kidnapping & Abduction,2004,813
Uttarakhand,Murder,2004,328
Uttarakhand,Rape,2004,134
Uttarakhand,Riots,2004,73
Uttarakhand,Robbery,2004,439
Uttarakhand,Theft,2004,6972
Uttarakhand,Burglary,2005,2335
Uttarakhand,Dacoity,2005,34
Uttarakhand,Dowry Deaths,2005,51
Uttarakhand,Kidnapping & Abduction,2005,566
Uttarakhand,Murder,2005,146
Uttarakhand,Rape,2005,380
Uttarakhand,Riots,2005,128
Uttarakhand,Robbery,2005,289
Uttarakhand,Theft,2005,3521
Uttarakhand,Burglary,2006,1624
Uttarakhand,Dacoity,2006,12
Uttarakhand,Dowry Deaths,2006,43
Uttarakhand,Kidnapping & Abduction,2006,726
Uttarakhand,Murder,2006,426
Uttarakhand,Rape,2006,242
Uttarakhand,Riots,2006,87
Uttarakhand,Robbery,2006,410
Uttarakhand,Theft,2006,5647
Uttarakhand,Burglary,2007,1235
Uttarakhand,Dacoity,2007,6
Uttarakhand,Dowry Deaths,2007,84
Uttarakhand,Kidnapping & Abduction,2007,623
Uttarakhand,Murder,2007,121
Uttarakhand,Rape,2007,254
Uttarakhand,Riots,2007,13
Uttarakhand,Robbery,2007,0
Uttarakhand,Theft,2007,5089
Uttarakhand,Burglary,2008,811
Uttarakhand,Dacoity,2008,0
Uttarakhand,Dowry Deaths,2008,149
Uttarakhand,Kidnapping & Abduction,2008,733
Uttarakhand,Murder,2008,300
Uttarakhand,Rape,2008,343
Uttarakhand,Riots,2008,144
Uttarakhand,Robbery,2008,212
Uttarakhand,Theft,2008,7201
Uttarakhand,Burglary,2009,810
Uttarakhand,Dacoity,2009,14
Uttarakhand,Dowry Deaths,2009,46
Uttarakhand,Kidnapping & Abduction,2009,1007
Uttarakhand,Murder,2009,224
Uttarakhand,Rape,2009,289
Uttarakhand,Riots,2009,119
Uttarakhand,Robbery,2009,221
Uttarakhand,Theft,2009,4257
Uttarakhand,Burglary,2010,927
Uttarakhand,Dacoity,2010,19
Uttarakhand,Dowry Deaths,2010,69
Uttarakhand,Kidnapping & Abduction,2010,326
Uttarakhand,Murder,2010,121
Uttarakhand,Rape,2010,442
Uttarakhand,Riots,2010,115
Uttarakhand,Robbery,2010,470
Uttarakhand,Theft,2010,4975
Uttarakhand,Burglary,2011,1407
Uttarakhand,Dacoity,2011,8
Uttarakhand,Dowry Deaths,2011,76
Uttarakhand,Kidnapping & Abduction,2011,901
Uttarakhand,Murder,2011,155
Uttarakhand,Rape,2011,126
Uttarakhand,Riots,2011,108
Uttarakhand,Robbery,2011,249
Uttarakhand,Theft,2011,9885
Uttarakhand,Burglary,2012,1610
Uttarakhand,Dacoity,2012,3
Uttarakhand,Dowry Deaths,2012,95
Uttarakhand,Kidnapping & Abduction,2012,976
Uttarakhand,Murder,2012,84
Uttarakhand,Rape,2012,370
Uttarakhand,Riots,2012,66
Uttarakhand,Robbery,2012,129
Uttarakhand,Theft,2012,5381
Uttarakhand,Burglary,2013,724
Uttarakhand,Dacoity,2013,11
Uttarakhand,Dowry Deaths,2013,66
Uttarakhand,Kidnapping & Abduction,2013,767
Uttarakhand,Murder,2013,302
Uttarakhand,Rape,2013,150
Uttarakhand,Riots,2013,110
Uttarakhand,Robbery,2013,222
Uttarakhand,Theft,2013,12172
Uttarakhand,Burglary,2014,670
Uttarakhand,Dacoity,2014,17
Uttarakhand,Dowry Deaths,2014,89
Uttarakhand,Kidnapping & Abduction,2014,846
Uttarakhand,Murder,2014,72
Uttarakhand,Rape,2014,368
Uttarakhand,Riots,2014,93
Uttarakhand,Robbery,2014,346
Uttarakhand,Theft,2014,3009
Uttarakhand,Burglary,2015,1076
Uttarakhand,Dacoity,2015,19
Uttarakhand,Dowry Deaths,2015,52
Uttarakhand,Kidnapping & Abduction,2015,615
Uttarakhand,Murder,2015,235
Uttarakhand,Rape,2015,389
Uttarakhand,Riots,2015,83
Uttarakhand,Robbery,2015,216
Uttarakhand,Theft,2015,5791
Uttarakhand,Burglary,2016,675
Uttarakhand,Dacoity,2016,18
Uttarakhand,Dowry Deaths,2016,73
Uttarakhand,Kidnapping & Abduction,2016,1304
Uttarakhand,Murder,2016,162
Uttarakhand,Rape,2016,116
Uttarakhand,Riots,2016,39
Uttarakhand,Robbery,2016,157
Uttarakhand,Theft,2016,4988
Uttarakhand,Burglary,2017,1752
Uttarakhand,Dacoity,2017,0
Uttarakhand,Dowry Deaths,2017,50
Uttarakhand,Kidnapping & Abduction,2017,1011
Uttarakhand,Murder,2017,243
Uttarakhand,Rape,2017,186
Uttarakhand,Riots,2017,123
Uttarakhand,Robbery,2017,353
Uttarakhand,Theft,2017,7930
Uttarakhand,Burglary,2018,699
Uttarakhand,Dacoity,2018,20
Uttarakhand,Dowry Deaths,2018,91
Uttarakhand,Kidnapping & Abduction,2018,494
Uttarakhand,Murder,2018,193
Uttarakhand,Rape,2018,286
Uttarakhand,Riots,2018,95
Uttarakhand,Robbery,2018,113
Uttarakhand,Theft,2018,8022
Uttarakhand,Burglary,2019,1223
Uttarakhand,Dacoity,2019,5
Uttarakhand,Dowry Deaths,2019,39
Uttarakhand,Kidnapping & Abduction,2019,717
Uttarakhand,Murder,2019,92
Uttarakhand,Rape,2019,328
Uttarakhand,Riots,2019,34
Uttarakhand,Robbery,2019,119
Uttarakhand,Theft,2019,6730
Uttarakhand,Burglary,2020,1596
Uttarakhand,Dacoity,2020,26
Uttarakhand,Dowry Deaths,2020,41
Uttarakhand,Kidnapping & Abduction,2020,382
Uttarakhand,Murder,2020,170
Uttarakhand,Rape,2020,373
Uttarakhand,Riots,2020,88
Uttarakhand,Robbery,2020,205
Uttarakhand,Theft,2020,9724
Uttarakhand,Burglary,2021,1398
Uttarakhand,Dacoity,2021,0
Uttarakhand,Dowry Deaths,2021,52
Uttarakhand,Kidnapping & Abduction,2021,186
Uttarakhand,Murder,2021,78
Uttarakhand,Rape,2021,282
Uttarakhand,Riots,2021,88
Uttarakhand,Robbery,2021,120
Uttarakhand,Theft,2021,7833
Uttarakhand,Burglary,2022,352
Uttarakhand,Dacoity,2022,0
Uttarakhand,Dowry Deaths,2022,31
Uttarakhand,Kidnapping & Abduction,2022,465
Uttarakhand,Murder,2022,99
Uttarakhand,Rape,2022,318
Uttarakhand,Riots,2022,83
Uttarakhand,Robbery,2022,90
Uttarakhand,Theft,2022,2729
West Bengal,Burglary,2001,5622
West Bengal,Dacoity,2001,84
West Bengal,Dowry Deaths,2001,785
West Bengal,Kidnapping & Abduction,2001,6548
West Bengal,Murder,2001,1456
West Bengal,Rape,2001,2049
West Bengal,Riots,2001,1389
West Bengal,Robbery,2001,1538
West Bengal,Theft,2001,20511
West Bengal,Burglary,2002,8917
West Bengal,Dacoity,2002,77
West Bengal,Dowry Deaths,2002,982
West Bengal,Kidnapping & Abduction,2002,13722
West Bengal,Murder,2002,1436
West Bengal,Rape,2002,2596
West Bengal,Riots,2002,405
West Bengal,Robbery,2002,2407
West Bengal,Theft,2002,46879
West Bengal,Burglary,2003,8756
West Bengal,Dacoity,2003,38
West Bengal,Dowry Deaths,2003,782
West Bengal,Kidnapping & Abduction,2003,27065
West Bengal,Murder,2003,571
West Bengal,Rape,2003,678
West Bengal,Riots,2003,1637
West Bengal,Robbery,2003,1080
